AMP ID,Project Title,Status,Donor,District,City
8.72381E+11,"TFD-10/NEP/004: Improving nutritional status of school children and community people through increased productiona nd consumption of fruits and vegetables,  Ruppakot-VDC-9, Tahanun",On-Going,Food and Agriculture Organization,Tanahu,Damauli
8.72382E+11,The MEDIA (Media Empowerment for Democratic Information Access) Initiative,,,,
87238963527,"Cultural Heritage Presevation ""Bhaidegah Temple""",,,,
87238963529,Preparing for the rehabilitation of Maoist combattants in the cantone,,,,
87238118588,"Monitoring, reporting and response to conflict related child rights violations",,,,
87238754429,Improvement of Kathmandu Ring Road in Nepal,,,,
87238314638,Budgetary Support (China),,,,
8.72382E+11,Integrated Food Security Phase Classification (IPC)in Asia.,,,,
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Achham,Mangalsen
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Arghakhanchi,Sandhikharka
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Baglung,Baglung
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Baitadi,Baitadi
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Banke,Nepalgunj
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Bara,Kalaiya
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Bardiya,Gulariya
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Chitwan,Bharatpur
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Dadeldhura,Dadeldhura
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Dailekh,Dullu
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Dang Deukhuri,Ghorahi
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Darchula,Darchula
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Dhanusa,Janakpur
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Doti,Dipayal
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Gulmi,Tamghas
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Humla,Simikot
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Jajarkot,Khalanga
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Jhapa,Chandragadhi
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Jumla,Jumla Khalanga
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Kailali,Dhangadhi
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Kanchanpur,Mahendara Nagar
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Kapilvastu,Taulihawa
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Kaski,Pokhara
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Kathmandu,Kathmandu
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Kavrepalanchok,Dhulikhel
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Lalitpur,Patan
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Lamjung,Bensi Sahar
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Mahottari,Jaleswor
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Makwanpur,Hetauda
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Morang,Biratnagar
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Mugu,Gamgadhi
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Nawalparasi,Parasi
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Nuwakot,Bidur
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Palpa,Tansen
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Parsa,Birgunj
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Pyuthan,Pyuthan Khalanga
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Rautahat,Gaur
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Rolpa,Liwang
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Rukum,Musikot
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Rupandehi,Bhairahawa
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Salyan,Salyan Khalanga
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Saptari,Rajbiraj
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Sarlahi,Malangwa
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Siraha,Siraha
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Sunsari,Inaruwa
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Surkhet,Surkhet
872381998,Community Livestock Development Program (CLDP),Completed,Asian Development Bank,Tanahu,Damauli
87238111662,Enhancing and Improving access to energy services through development of public-private partnerships,,,,
8.72381E+11,Regional TA: Design and Implementation of Policy Approaches to Address Risk and Vulnerability of the Rural Poor at the Country Level,,,,
8.72381E+11,Urgent Food Security Assistance to Severely Food Insecure Rural Households in Karnali-Bheri Regions of Nepal,Completed,Food and Agriculture Organization,Jajarkot,Khalanga
8.72381E+11,Urgent Food Security Assistance to Severely Food Insecure Rural Households in Karnali-Bheri Regions of Nepal,Completed,Food and Agriculture Organization,Kalikot,Kalikot
8.72381E+11,Urgent Food Security Assistance to Severely Food Insecure Rural Households in Karnali-Bheri Regions of Nepal,Completed,Food and Agriculture Organization,Rukum,Musikot
8.72381E+11,TA 7967- (REGIONAL): Innovations for More Food with Less Water,,,,
8.72381E+11,Sustainable Management and Development of NTFPs in Tarai and Siwalik Regions of Nepal,,,,
8.72381E+11,Ginger Competitiveness Project: Enhancing Sanitary and Phytosanitary Capacity of Nepalese Ginger Exports through Public Private Partnerships,On-Going,World Trade Organization,Ilam,Ilam
8.72381E+11,Ginger Competitiveness Project: Enhancing Sanitary and Phytosanitary Capacity of Nepalese Ginger Exports through Public Private Partnerships,On-Going,World Trade Organization,Jhapa,Chandragadhi
8.72381E+11,Ginger Competitiveness Project: Enhancing Sanitary and Phytosanitary Capacity of Nepalese Ginger Exports through Public Private Partnerships,On-Going,World Trade Organization,Morang,Biratnagar
8.72381E+11,Ginger Competitiveness Project: Enhancing Sanitary and Phytosanitary Capacity of Nepalese Ginger Exports through Public Private Partnerships,On-Going,World Trade Organization,Panchthar,Phidim
8723897756,Regional Waste Management Project (RWMP),Completed,Finland,Morang,Biratnagar
8723897756,Regional Waste Management Project (RWMP),Completed,Finland,Sunsari,Inaruwa
87238762878,Emergency and Trauma Centre in Kathamndu,On-Going,India,Kathmandu,Kathmandu
87238511289,Procurement of vaccines (Pentavalent),,,,
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Banke,Nepalgunj
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Bardiya,Gulariya
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Dadeldhura,Dadeldhura
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Dhanusa,Janakpur
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Ilam,Ilam
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Jhapa,Chandragadhi
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Kailali,Dhangadhi
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Kanchanpur,Mahendara Nagar
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Kavrepalanchok,Dhulikhel
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Mahottari,Jaleswor
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Morang,Biratnagar
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Nawalparasi,Parasi
8723851641,Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal / PSI,On-Going,"Global Fund to Fight AIDS, Tuberculosis and Malaria",Sindhuli,Sindhuli Madhi
87238511102,Banepa polytechnic school,Completed,China,Kavrepalanchok,Dhulikhel
8723868199,Project for Construction of Primary School,Completed,Japan,Bara,Kalaiya
8723868199,Project for Construction of Primary School,Completed,Japan,Dadeldhura,Dadeldhura
8723868199,Project for Construction of Primary School,Completed,Japan,Dang Deukhuri,Ghorahi
8723868199,Project for Construction of Primary School,Completed,Japan,Dhading,Dhading Besi
8723868199,Project for Construction of Primary School,Completed,Japan,Gorkha,Gorkha
8723868199,Project for Construction of Primary School,Completed,Japan,Kailali,Dhangadhi
8723868199,Project for Construction of Primary School,Completed,Japan,Kavrepalanchok,Dhulikhel
8723868199,Project for Construction of Primary School,Completed,Japan,Makwanpur,Hetauda
8723868199,Project for Construction of Primary School,Completed,Japan,Saptari,Rajbiraj
8723868199,Project for Construction of Primary School,Completed,Japan,Sindhuli,Sindhuli Madhi
8723868199,Project for Construction of Primary School,Completed,Japan,Sindhupalchok,Chautara
8723868199,Project for Construction of Primary School,Completed,Japan,Syangja,Syangja
8723815101,Manmohan Memorial Polytechnic,On-Going,India,Morang,Biratnagar
8723889738,Rural Energy Development Programme:REDP,Completed,United Nations Development Programme,Achham,Mangalsen
8723889738,Rural Energy Development Programme:REDP,Completed,United Nations Development Programme,Baglung,Baglung
8723889738,Rural Energy Development Programme:REDP,Completed,United Nations Development Programme,Baitadi,Baitadi
8723889738,Rural Energy Development Programme:REDP,Completed,United Nations Development Programme,Bajhang,Chainpur
